METADATA:
Database:,FAA_DAILY
Id:,KPHL
Name:,PHILADELPHIA
County:,PHILADELPHIA
State:,PA
Lat:,39.870
Lon:,-75.240
Elev (ft):,27.0
Start_date:,1948-02-01
End_date:,2017-07-23


Start Date:, 1950-01-01
End Date:, 2016-12-31
Variables Requested:, date,num_obs,temp_avg,temp_max,temp_min,dptemp_avg,precip24hr,wgust_max,rh_avg,wspd_avg,altimeter_avg,wdir_avg,wspd_max
1985-04-15,24,55.27,60.10,50.00,51.49,0.04,,86.75,10.42,1016.5,45.28,13.80,
1985-04-16,24,63.26,73.00,55.90,52.57,,,69.96,8.50,1008.7,304.58,17.30,
1985-04-17,24,50.96,57.90,44.10,19.53,,32.20,28.92,12.48,1020.3,267.92,20.70,
1985-04-18,24,58.73,73.00,42.10,35.89,,25.30,43.29,10.90,1020.0,197.83,19.60,
1985-04-19,24,71.73,90.00,60.10,52.33,,,53.50,10.90,1014.4,216.25,17.30,
1985-04-20,24,65.89,81.00,55.00,54.87,,,69.00,8.53,1017.6,132.29,15.00,
1985-04-21,24,68.17,87.10,54.00,52.76,,,62.79,6.12,1017.3,204.27,12.70,
1985-04-22,24,72.32,90.00,55.00,52.42,,21.90,54.79,6.78,1015.5,166.04,17.30,
1985-04-23,24,60.32,73.00,50.00,51.14,,,72.46,10.76,1018.8,80.49,13.80,
1985-04-24,24,50.40,52.00,48.90,42.72,0.08,,74.88,11.50,1019.3,78.54,15.00,
1985-04-25,24,56.53,66.00,50.00,49.67,0.09,,78.33,8.32,1010.0,221.39,12.70,
1985-04-26,24,66.23,82.00,48.00,46.90,,24.20,54.96,9.32,1011.3,268.33,17.30,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-04-27,24,63.71,70.00,55.00,42.29,,,48.46,9.90,1012.0,240.83,17.30,
1985-04-28,23,58.74,72.00,48.00,42.02,,,55.17,9.14,1013.5,229.57,17.30,
1985-04-29,24,58.13,71.10,46.00,35.18,,26.50,43.50,11.04,1018.5,296.67,18.40,
1985-04-30,24,65.06,81.00,46.90,37.50,,,38.17,7.79,1018.8,242.92,13.80,
1985-05-01,24,68.19,84.00,55.00,49.21,,32.20,52.88,10.30,1014.6,226.25,20.70,
1985-05-02,24,55.06,66.00,46.90,42.69,0.34,28.80,63.75,17.32,1017.7,59.17,23.00,
1985-05-03,24,49.65,57.00,45.00,41.96,1.89,33.40,75.83,15.79,1013.4,70.63,25.30,
1985-05-04,24,54.58,68.00,39.90,33.92,,,49.04,7.98,1018.8,270.83,15.00,
1985-05-05,24,64.71,78.10,53.10,46.44,,,53.08,12.83,1015.6,224.17,19.60,
1985-05-06,24,66.09,73.90,59.00,55.59,,,69.00,9.04,1011.1,235.42,11.50,
1985-05-07,24,62.64,66.90,54.00,45.96,,26.50,54.88,12.28,1010.3,285.42,17.30,
1985-05-08,24,58.76,66.00,50.00,35.92,,,45.13,10.65,1018.7,276.25,17.30,
1985-05-09,24,58.76,73.00,43.00,42.23,,,55.54,8.02,1025.2,149.55,12.70,
1985-05-10,24,67.83,80.10,54.00,55.05,,,64.83,10.61,1020.3,222.50,15.00,
1985-05-11,24,73.56,86.00,61.00,62.55,,,70.46,8.00,1016.6,223.54,11.50,
1985-05-12,24,72.13,82.00,64.90,63.08,,,73.83,9.50,1016.1,186.67,13.80,
1985-05-13,24,72.36,84.00,64.00,63.42,0.01,,74.75,8.51,1013.8,237.08,13.80,
1985-05-14,24,72.46,82.00,57.90,54.80,,,56.71,9.76,1015.0,215.42,17.30,
1985-05-15,24,59.09,70.00,50.00,46.64,0.01,,64.25,11.21,1022.3,112.29,16.10,
1985-05-16,24,61.98,73.90,53.10,53.62,0.07,,75.42,6.93,1012.3,148.54,12.70,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-05-17,24,60.70,64.90,57.90,57.73,1.32,,89.58,7.16,997.5,140.83,11.50,
1985-05-18,24,59.56,66.90,53.10,44.66,0.06,29.90,60.96,14.88,996.8,306.04,20.70,
1985-05-19,24,57.96,69.10,46.00,39.98,,28.80,53.21,12.72,1010.2,265.42,18.40,
1985-05-20,24,68.75,82.90,54.00,54.36,,23.00,63.21,10.95,1015.4,212.50,18.40,
1985-05-21,24,70.80,82.00,63.00,62.18,0.70,27.60,74.54,10.37,1014.1,221.74,20.70,
1985-05-22,24,65.81,73.00,59.00,47.84,,,55.79,8.65,1015.2,195.83,17.30,
1985-05-23,24,58.54,61.00,55.00,53.34,0.35,,82.46,6.30,1014.9,121.30,10.40,
1985-05-24,24,62.23,73.00,54.00,51.18,,,68.71,7.50,1012.7,162.50,10.40,
1985-05-25,24,66.72,80.10,55.00,50.31,,,58.29,6.88,1008.8,210.00,15.00,
1985-05-26,24,71.10,86.00,55.00,55.33,,,60.54,7.84,1009.2,245.42,13.80,
1985-05-27,24,73.92,86.00,62.10,58.15,,,60.17,10.05,1008.8,226.25,17.30,
1985-05-28,24,71.25,81.00,62.10,61.63,0.22,,72.58,7.83,1007.1,220.00,16.10,
1985-05-29,24,61.72,69.10,57.00,51.56,,,69.63,12.71,1014.4,74.17,17.30,
1985-05-30,24,62.18,73.00,50.00,47.32,,,60.67,7.39,1017.3,206.96,12.70,
1985-05-31,24,66.90,73.90,59.00,60.52,0.02,,79.83,10.01,1009.6,175.21,16.10,
1985-06-01,24,73.34,82.00,64.00,56.57,0.25,26.50,59.83,13.56,1005.6,269.79,20.70,
1985-06-02,24,70.28,81.00,57.00,53.64,,,56.42,7.18,1012.4,260.43,11.50,
1985-06-03,24,71.80,86.00,62.10,62.98,0.27,,74.83,5.82,1012.6,248.82,16.10,
1985-06-04,24,69.78,75.00,64.90,55.00,,,60.46,8.31,1017.4,109.17,11.50,
1985-06-05,24,62.99,69.10,60.10,59.33,0.08,,87.63,7.49,1015.3,102.08,9.20,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-06-06,24,66.84,77.00,57.90,52.45,,,63.29,9.04,1015.5,269.17,13.80,
1985-06-07,24,63.88,72.00,55.90,48.96,,,58.38,8.60,1019.3,126.67,13.80,
1985-06-08,24,62.23,68.00,57.90,57.47,0.21,,84.25,6.44,1011.5,166.74,9.20,
1985-06-09,24,71.46,82.90,61.00,65.05,,,80.92,8.99,1008.2,225.90,13.80,
1985-06-10,24,75.65,84.00,64.90,58.73,,,59.58,9.73,1011.6,273.75,17.30,
1985-06-11,24,71.75,80.10,64.90,52.52,,,51.67,7.69,1012.3,139.58,10.40,
1985-06-12,24,72.15,81.00,64.00,61.64,,,70.42,10.99,1002.1,218.96,17.30,
1985-06-13,24,61.62,68.00,55.90,46.31,,26.50,57.38,13.88,1007.5,288.33,19.60,
1985-06-14,24,63.22,73.90,53.10,46.98,,,56.75,12.10,1015.2,253.33,16.10,
1985-06-15,24,65.79,75.90,54.00,51.44,0.05,,61.54,6.59,1018.3,222.08,11.50,
1985-06-16,24,69.13,80.10,62.10,63.96,0.38,41.40,84.00,7.60,1010.8,202.61,28.80,
1985-06-17,24,69.61,79.00,60.10,59.69,0.30,,72.38,9.31,1010.6,245.83,13.80,
1985-06-18,24,74.01,80.10,69.10,66.86,0.14,,78.88,9.75,1005.7,220.42,15.00,
1985-06-19,24,71.25,78.10,63.00,53.82,,,55.29,9.75,1006.9,272.92,15.00,
1985-06-20,24,66.70,78.10,60.10,52.37,0.05,46.00,60.75,9.56,1011.6,285.42,17.30,
1985-06-21,24,67.65,79.00,54.00,51.64,,,59.29,7.54,1018.5,280.00,11.50,
1985-06-22,24,71.90,82.00,60.10,59.57,,,67.00,9.93,1021.1,186.25,18.40,
1985-06-23,24,76.42,84.00,70.00,63.62,,,64.79,9.42,1019.2,210.83,12.70,
1985-06-24,24,77.40,89.10,69.10,67.33,,25.30,72.50,9.90,1016.4,204.38,18.40,
1985-06-25,24,68.28,75.90,55.90,45.35,,,44.50,9.55,1016.4,268.75,13.80,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-06-26,24,64.00,69.10,57.90,44.43,,,49.13,12.01,1014.1,249.58,18.40,
1985-06-27,24,62.33,71.10,55.90,51.50,,,68.08,10.42,1016.2,186.67,16.10,
1985-06-28,24,61.89,70.00,55.90,53.10,0.08,,73.50,7.91,1015.4,254.17,10.40,
1985-06-29,24,67.53,79.00,57.00,58.30,0.03,,74.42,7.90,1014.9,259.10,16.10,
1985-06-30,24,67.41,73.90,62.10,61.75,0.04,,82.29,8.79,1020.6,98.26,13.80,
1985-07-01,24,68.12,79.00,59.00,56.65,,,67.71,9.85,1022.8,77.08,15.00,
1985-07-02,24,69.28,80.10,59.00,58.79,,,71.42,7.02,1018.1,160.42,11.50,
1985-07-03,24,74.42,82.00,66.90,63.94,,,71.38,8.79,1012.9,239.38,11.50,
1985-07-04,24,76.79,88.00,64.90,62.88,,,64.75,6.53,1013.3,241.04,9.20,
1985-07-05,24,75.95,84.90,69.10,66.22,,,72.54,8.18,1014.2,190.00,15.00,
1985-07-06,24,75.53,82.00,69.10,68.08,0.10,,78.08,10.83,1013.4,218.75,17.30,
1985-07-07,24,75.47,84.90,69.10,61.73,,25.30,65.79,10.80,1012.7,262.92,16.10,
1985-07-08,24,69.90,81.00,59.00,59.63,1.27,,71.63,7.06,1012.2,239.17,11.50,
1985-07-09,24,74.78,87.10,66.00,66.48,,,76.92,6.82,1009.1,241.04,10.40,
1985-07-10,24,74.19,82.90,68.00,66.80,0.35,50.60,78.29,7.86,1009.2,235.31,40.30,
1985-07-11,24,75.36,84.90,66.00,59.95,,,63.04,7.31,1013.9,298.84,10.40,
1985-07-12,24,73.52,82.00,64.90,62.89,,,70.13,6.35,1017.0,202.50,10.40,
1985-07-13,24,76.66,88.00,64.90,65.57,,,69.67,6.05,1018.9,182.92,10.40,
1985-07-14,24,79.14,89.10,71.10,70.25,,,75.92,8.51,1016.1,212.25,15.00,
1985-07-15,24,80.51,89.10,69.10,73.30,1.03,,79.00,9.28,1012.9,212.19,13.80,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-07-16,24,76.61,87.10,70.00,71.45,0.04,,84.58,5.68,1013.4,219.86,10.40,
1985-07-17,24,75.70,82.90,66.00,55.83,,,50.58,10.27,1018.1,165.42,15.00,
1985-07-18,24,74.53,84.90,63.00,59.29,,,60.79,6.83,1019.8,149.17,10.40,
1985-07-19,24,75.61,86.00,64.90,62.47,,,65.13,7.74,1019.2,225.83,11.50,
1985-07-20,24,78.93,89.10,70.00,67.57,,,69.71,8.07,1014.4,245.42,11.50,
1985-07-21,24,80.09,90.00,71.10,67.16,,,65.75,7.55,1012.6,212.08,12.70,
1985-07-22,24,77.69,86.00,66.90,67.90,0.47,36.80,73.38,9.96,1009.8,270.00,28.80,
1985-07-23,24,71.25,78.10,64.00,52.41,0.01,,52.71,9.32,1016.0,264.38,13.80,
1985-07-24,24,70.96,82.00,57.90,56.61,,,62.21,6.53,1023.6,206.67,11.50,
1985-07-25,24,75.75,89.10,66.00,68.73,0.37,24.20,79.88,8.53,1023.1,140.73,21.90,
1985-07-26,24,76.69,84.00,70.00,72.05,0.47,34.50,85.67,13.40,1014.4,213.61,20.70,
1985-07-27,24,75.38,84.00,68.00,63.68,0.20,,69.88,7.13,1014.6,218.75,11.50,
1985-07-28,24,74.02,84.90,64.00,61.21,,,66.25,6.83,1019.7,147.83,10.40,
1985-07-29,24,72.12,81.00,64.90,63.17,,,74.21,4.38,1020.0,160.53,9.20,
1985-07-30,24,77.00,88.00,68.00,69.47,,,78.38,7.14,1019.0,227.92,9.20,
1985-07-31,24,76.35,84.90,72.00,70.43,0.34,23.00,82.08,7.53,1015.2,180.66,16.10,
1985-08-01,24,72.75,80.10,64.90,58.46,0.01,,63.25,10.37,1012.9,216.67,13.80,
1985-08-02,24,70.77,79.00,63.00,52.85,,,54.00,9.65,1019.4,113.75,15.00,
1985-08-03,24,70.42,80.10,60.10,56.53,,,63.79,5.34,1023.5,222.38,12.70,
1985-08-04,24,71.29,82.00,62.10,59.50,,,68.08,6.95,1023.6,213.96,12.70,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-08-05,24,71.63,82.00,61.00,59.12,,,66.04,6.11,1024.2,220.43,11.50,
1985-08-06,24,71.56,81.00,62.10,59.68,,,67.25,6.68,1022.4,135.22,13.80,
1985-08-07,24,76.47,86.00,70.00,67.81,,,75.08,8.88,1018.2,182.92,13.80,
1985-08-08,24,74.50,82.00,69.10,68.62,0.92,,82.33,6.73,1015.3,204.79,12.70,
1985-08-09,24,76.74,87.10,69.10,69.29,,,79.17,5.51,1016.7,184.57,12.70,
1985-08-10,24,76.62,86.00,68.00,69.18,,,78.96,6.33,1017.0,134.57,12.70,
1985-08-11,24,76.47,86.00,69.10,70.19,,,81.67,6.03,1016.1,226.25,11.50,
1985-08-12,24,75.70,84.00,66.00,58.95,,,57.00,8.41,1017.9,279.17,11.50,
1985-08-13,24,74.77,84.90,64.00,64.33,,,70.83,6.44,1019.3,236.09,11.50,
1985-08-14,24,82.32,93.00,73.00,72.83,,,73.88,7.33,1018.6,215.21,10.40,
1985-08-15,24,83.38,91.90,75.90,72.42,,,71.00,8.53,1013.6,225.21,12.70,
1985-08-16,24,77.99,82.90,73.90,67.14,,,69.25,8.65,1014.8,301.67,12.70,
1985-08-17,24,73.28,82.90,64.90,56.75,,,57.04,8.13,1019.1,132.50,12.70,
1985-08-18,24,69.07,73.00,66.90,62.92,0.12,,80.46,8.84,1019.5,69.58,11.50,
1985-08-19,24,74.30,82.00,69.10,68.74,0.07,,83.24,8.39,1015.5,61.25,13.80,
1985-08-20,24,74.80,82.00,69.10,66.32,,,76.04,5.75,1017.0,244.17,9.20,
1985-08-21,24,68.88,73.90,63.00,63.02,0.51,,81.67,6.80,1016.9,195.21,9.20,
1985-08-22,24,68.63,80.10,61.00,54.10,,,61.38,6.68,1017.7,292.92,11.50,
1985-08-23,24,68.11,79.00,57.90,51.49,,,57.42,6.69,1020.3,300.00,11.50,
1985-08-24,24,70.36,80.10,61.00,58.52,,,67.25,8.07,1019.8,205.00,12.70,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-08-25,24,70.39,75.90,64.90,67.24,1.02,,89.42,6.61,1018.3,163.63,17.30,
1985-08-26,24,77.75,84.90,73.00,72.53,0.18,,84.50,8.18,1019.9,202.50,11.50,
1985-08-27,24,75.76,84.00,71.10,65.61,,,72.33,9.12,1022.0,261.25,13.80,
1985-08-28,24,72.92,82.90,64.90,60.76,,,66.63,7.45,1022.4,282.92,12.70,
1985-08-29,24,74.12,84.00,66.00,63.52,,,70.04,6.30,1020.6,251.25,10.40,
1985-08-30,24,74.93,84.00,69.10,67.19,,,77.42,7.61,1010.8,211.96,13.80,
1985-08-31,24,67.16,69.10,64.90,58.29,,,73.04,9.44,1014.8,266.46,13.80,
1985-09-01,24,66.46,73.90,61.00,55.71,,,68.83,7.55,1024.4,126.67,10.40,
1985-09-02,24,72.83,82.90,64.00,65.28,,,77.50,6.88,1022.4,220.63,11.50,
1985-09-03,24,77.10,87.10,69.10,68.00,,,74.71,5.97,1019.1,212.92,8.10,
1985-09-04,24,80.75,91.00,72.00,69.75,,,71.13,9.84,1015.4,244.03,15.00,
1985-09-05,24,81.74,91.90,73.00,68.92,,,66.33,7.54,1014.7,252.50,11.50,
1985-09-06,24,80.65,89.10,73.90,70.04,,,71.17,9.07,1013.6,250.83,13.80,
1985-09-07,24,80.89,90.00,73.90,69.94,,,70.83,7.21,1016.9,276.67,10.40,
1985-09-08,24,76.04,86.00,70.00,72.28,0.41,31.10,88.29,6.13,1016.9,224.10,21.90,
1985-09-09,24,75.84,89.10,71.10,71.64,0.23,41.40,87.04,5.60,1013.2,234.05,28.80,
1985-09-10,24,75.20,87.10,69.10,70.39,0.46,48.30,85.33,7.12,1010.6,218.85,39.10,
1985-09-11,24,66.92,73.00,57.90,51.63,,,59.92,10.04,1016.9,311.25,15.00,
1985-09-12,24,59.33,68.00,48.90,39.20,,,48.75,8.93,1023.2,263.75,13.80,
1985-09-13,24,55.63,63.00,48.00,36.40,,,49.29,10.85,1028.9,210.83,15.00,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-09-14,24,58.00,69.10,48.00,41.85,,,56.29,8.04,1031.5,315.83,11.50,
1985-09-15,24,60.80,73.00,48.00,42.45,,,52.13,6.49,1029.6,270.42,10.40,
1985-09-16,24,62.41,73.90,52.00,46.66,,,58.00,5.06,1025.4,205.42,8.10,
1985-09-17,24,63.52,73.90,52.00,50.80,,,65.00,5.11,1025.6,170.00,10.40,
1985-09-18,24,64.53,75.90,53.10,53.60,,,69.29,4.76,1027.3,242.61,9.20,
1985-09-19,24,69.31,82.00,57.90,59.13,,,72.42,6.63,1025.5,241.25,9.20,
1985-09-20,24,70.42,82.90,61.00,59.71,,,71.38,7.16,1022.7,226.98,11.50,
1985-09-21,24,68.68,80.10,57.90,60.53,,,76.71,6.86,1020.1,223.33,10.40,
1985-09-22,24,68.29,78.10,60.10,61.79,,,80.96,5.13,1020.9,214.05,10.40,
1985-09-23,24,67.81,71.10,66.00,64.47,0.04,,88.88,12.25,1020.0,55.90,15.00,
1985-09-24,24,71.17,79.00,66.00,65.71,,,83.33,10.33,1014.4,237.71,15.00,
1985-09-25,24,63.51,75.00,52.00,46.08,,,56.50,7.63,1020.5,269.17,11.50,
1985-09-26,24,65.48,72.00,59.00,59.56,2.10,,81.13,8.53,1016.8,70.29,15.00,
1985-09-27,24,68.00,73.00,60.10,63.48,2.54,51.80,85.50,15.77,1000.1,209.93,33.40,
1985-09-28,24,61.23,70.00,55.00,48.47,,,63.79,10.62,1022.1,293.33,17.30,
1985-09-29,24,61.97,73.90,52.00,50.00,,,66.54,4.67,1027.7,229.05,6.90,
1985-09-30,24,63.46,75.00,52.00,55.52,,,76.63,7.27,1023.5,239.38,11.50,
1985-10-01,24,68.78,80.10,60.10,60.52,,,76.29,7.93,1018.9,204.17,12.70,
1985-10-02,24,64.90,73.00,59.00,61.26,0.06,,87.75,7.48,1020.1,256.67,11.50,
1985-10-03,24,56.95,57.90,55.00,55.48,1.14,,94.50,8.94,1020.5,74.31,13.80,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-10-04,24,61.98,66.90,57.00,59.83,0.15,,92.46,5.45,1017.1,185.28,8.10,
1985-10-05,24,64.41,75.00,53.10,57.35,0.11,34.50,78.92,9.36,1008.8,222.71,21.90,
1985-10-06,24,54.73,64.00,46.90,41.98,,,63.13,8.27,1013.7,273.33,15.00,
1985-10-07,24,54.74,64.90,45.00,40.45,,,60.83,6.16,1023.3,270.00,9.20,
1985-10-08,24,57.23,72.00,43.00,46.77,,,70.96,5.67,1032.6,208.13,8.10,
1985-10-09,24,62.08,75.00,50.00,55.34,,,79.58,5.54,1029.4,234.21,10.40,
1985-10-10,24,66.51,78.10,57.00,59.92,,,80.29,7.78,1020.0,226.25,11.50,
1985-10-11,24,62.34,66.90,53.10,49.15,,,63.08,8.86,1018.2,267.71,15.00,
1985-10-12,24,52.87,62.10,43.00,39.26,,,60.17,8.02,1025.8,163.33,13.80,
1985-10-13,24,61.97,71.10,53.10,54.90,,,77.54,7.63,1019.2,187.29,15.00,
1985-10-14,24,64.17,75.90,55.90,61.56,,,91.75,3.14,1015.7,211.08,5.80,
1985-10-15,24,69.69,81.00,63.00,65.52,0.02,,87.04,6.97,1011.3,224.13,11.50,
1985-10-16,24,62.99,73.00,53.10,47.41,,,58.46,8.89,1019.8,280.42,16.10,
1985-10-17,24,53.73,61.00,45.00,37.04,,,53.96,6.30,1034.2,83.91,11.50,
1985-10-18,24,55.70,68.00,43.00,46.91,,,73.54,4.29,1033.2,195.26,8.10,
1985-10-19,24,66.23,75.90,55.90,59.95,,,81.13,8.86,1022.2,237.50,12.70,
1985-10-20,24,60.80,68.00,55.90,46.08,,,59.08,10.52,1024.7,49.58,15.00,
1985-10-21,24,54.96,59.00,51.10,41.60,,,60.50,11.86,1028.5,64.17,13.80,
1985-10-22,24,57.76,66.00,52.00,49.53,,,73.96,12.25,1026.5,63.75,16.10,
1985-10-23,24,60.80,72.00,55.90,53.25,,,76.92,11.27,1026.6,64.44,15.00,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-10-24,24,63.12,70.00,55.90,59.87,0.06,,89.17,9.77,1022.4,130.83,16.10,
1985-10-25,24,64.33,71.10,52.00,48.78,,,62.79,10.47,1018.7,282.71,17.30,
1985-10-26,24,53.31,66.90,41.00,34.82,,,52.46,7.50,1022.9,281.25,12.70,
1985-10-27,23,56.76,69.10,46.00,45.45,,,68.91,10.18,1019.3,226.96,17.30,
1985-10-28,24,52.25,59.00,42.10,29.23,,,42.71,11.25,1023.0,322.71,16.10,
1985-10-29,24,44.34,55.90,30.90,21.57,,,42.50,8.65,1025.7,214.58,13.80,
1985-10-30,24,48.40,57.90,36.00,34.92,,,59.67,6.59,1021.4,141.30,11.50,
1985-10-31,24,54.21,57.90,51.10,41.87,,,62.83,13.30,1019.6,57.92,17.30,
1985-11-01,24,54.27,64.00,48.00,43.63,,,68.29,14.25,1016.7,64.17,18.40,
1985-11-02,24,51.69,55.00,48.00,45.93,,,80.46,14.19,1015.3,53.26,17.30,
1985-11-03,24,55.07,60.10,52.00,47.13,,26.50,74.88,17.18,1018.7,69.58,23.00,
1985-11-04,24,56.74,60.10,53.10,52.35,0.25,32.20,84.96,19.45,1012.6,76.94,25.30,
1985-11-05,24,57.28,61.00,51.10,53.92,0.73,27.60,88.75,9.84,998.4,135.69,20.70,
1985-11-06,24,52.25,55.00,48.90,47.44,0.01,,84.08,8.94,1004.5,273.70,15.00,
1985-11-07,24,53.00,62.10,44.10,46.04,,,78.17,8.16,1009.7,231.25,12.70,
1985-11-08,24,50.33,57.00,42.10,34.47,,,55.63,11.66,1018.7,278.33,19.60,
1985-11-09,24,53.50,66.00,39.90,38.40,,,59.83,11.24,1026.1,209.17,17.30,
1985-11-10,24,61.36,71.10,54.00,51.70,,,71.04,12.14,1022.8,226.25,20.70,
1985-11-11,24,56.85,70.00,50.00,52.40,,,85.96,8.62,1026.1,169.17,16.10,
1985-11-12,24,49.36,51.10,46.90,49.13,0.05,,99.17,9.04,1030.0,97.80,13.80,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-11-13,24,59.87,68.00,51.10,58.38,0.01,,94.79,7.88,1019.9,236.25,12.70,
1985-11-14,24,59.89,66.00,53.10,57.63,0.22,,92.33,7.40,1019.1,157.57,16.10,
1985-11-15,24,49.60,66.00,44.10,34.69,,,56.63,13.05,1027.0,305.83,17.30,
1985-11-16,24,43.21,55.00,37.00,38.92,1.39,,86.63,11.86,1029.1,83.96,16.10,
1985-11-17,24,52.48,60.10,45.00,46.51,0.16,,81.42,8.27,1023.2,261.04,16.10,
1985-11-18,24,51.29,60.10,39.90,43.15,,,74.96,5.64,1030.8,178.75,8.10,
1985-11-19,24,58.60,70.00,48.00,54.20,,,85.58,4.95,1028.7,211.11,9.20,
1985-11-20,24,65.95,75.00,55.00,58.95,,,79.50,9.94,1022.1,230.87,16.10,
1985-11-21,24,52.10,61.00,42.10,29.95,,,42.21,11.09,1026.8,255.42,17.30,
1985-11-22,24,40.46,43.00,37.00,35.51,0.87,23.00,83.21,11.64,1020.4,143.68,16.10,
1985-11-23,24,43.45,52.00,36.00,34.82,,,72.38,6.83,1020.9,278.75,17.30,
1985-11-24,24,43.12,54.00,37.00,32.15,,,67.71,8.45,1021.7,262.92,15.00,
1985-11-25,24,39.28,42.10,34.00,24.78,0.01,,55.75,6.54,1026.8,301.30,12.70,
1985-11-26,24,41.90,46.90,37.00,39.33,0.27,,90.04,7.24,1019.3,67.71,11.50,
1985-11-27,24,47.42,52.00,43.00,44.02,0.19,,87.67,8.30,1014.5,128.82,13.80,
1985-11-28,24,41.14,42.10,39.90,39.56,1.22,,93.71,11.49,1014.9,44.79,16.10,
1985-11-29,24,40.36,42.10,39.00,37.57,0.08,,89.25,10.85,1022.2,58.54,13.80,
1985-11-30,24,43.17,46.00,41.00,41.53,0.61,,93.42,14.48,1022.5,51.60,17.30,
1985-12-01,24,45.26,48.90,42.10,43.89,0.20,,94.33,12.24,1017.1,59.83,17.30,
1985-12-02,24,42.92,57.00,28.00,31.57,0.04,48.30,66.67,20.21,1002.2,257.50,40.30,
Date (EST),Number of Observations (n/a),Average Temp (F),Max Temp (F),Min Temp (F),Average Dewpoint Temp (F),24 Hour Precip (in),Max Wind Gust (mph),Average Relative Humidity (%),Average Wind Speed (mph),Average Station Pressure (mb),Average Wind Direction (deg),Max Wind Speed (mph),
1985-12-03,24,31.82,37.00,27.00,12.82,,32.20,45.08,14.35,1022.4,292.92,23.00,
1985-12-04,24,29.26,33.10,26.10,15.63,,,56.08,6.45,1030.4,281.67,8.10,
1985-12-05,24,31.80,37.90,24.10,21.86,0.02,,67.08,5.40,1024.8,184.51,8.10,
1985-12-06,24,35.97,39.00,33.10,30.50,0.03,,80.50,9.79,1016.4,281.98,13.80,
1985-12-07,24,37.52,44.10,28.90,24.59,,,59.38,8.84,1023.7,311.67,16.10,
1985-12-08,24,38.30,48.90,32.00,28.70,,,69.50,7.54,1019.3,262.61,11.50,
1985-12-09,24,39.50,52.00,30.00,30.47,,,71.58,4.67,1023.2,268.95,8.10,
1985-12-10,24,41.05,48.90,30.90,33.05,,,73.67,4.91,1027.7,247.62,8.10,
